0.219498	37.842699	-4.545878	-357.311528	-353.881735	-11.458667	-4.936597	-0.332931	5.360397	-5.209109	36.747646	2.048932	6.102230	-28.228428	15.963400	16.343189	24.459214	6.832971	40.112286	5.837322	20.843604	-354.735208	336.556606	-25.512508	-3.263043	-9.276654	60.159908	340.745096	-335.688461	-6.251058	-34.333468	-19.232443	70.662103	324.216585	-358.481704	-4.632154	-152.013246	177.971748	100.612229	-6.400165	-5.386537	15.889595	-349.381816	-327.433331	-3.492793	358.678386	345.223678	-0.161086	356.685391	346.339513	-1.165746	-4.133323	47.498415	3.180236	20.600661	-8.538818	7.022703	
0.219498	37.842699	-4.545878	-357.311528	-353.881735	-11.458667	-4.936597	-0.332931	5.360397	-5.209109	36.747646	2.048932	6.102230	-28.228428	15.963400	16.343189	24.459214	6.832971	40.112286	5.837322	20.843604	-354.735208	336.556606	-25.512508	-3.263043	-9.276654	60.159908	340.745096	-335.688461	-6.251058	-34.333468	-19.232443	70.662103	324.216585	-358.481704	-4.632154	-152.013246	177.971748	100.612229	-6.400165	-5.386537	15.889595	-349.381816	-327.433331	-3.492793	358.678386	345.223678	-0.161086	356.685391	346.339513	-1.165746	-4.133323	47.498415	3.180236	20.600661	-8.538818	7.022703	
0.394378	37.850825	-4.541276	-358.009847	-353.294120	-11.439358	-4.729085	-0.441765	5.398922	-4.743964	36.917356	1.866081	5.975823	-28.162228	16.121841	16.725287	24.488956	6.275557	36.384215	3.282364	18.886304	-355.249467	337.035020	-25.392039	-3.879456	-9.172484	60.047477	341.642201	-335.633765	-5.682847	-29.955641	-19.247093	72.563122	-38.897390	0.286485	1.899683	-150.982215	179.777431	100.625404	-5.727227	-5.806131	16.051183	-349.782310	-327.461745	-3.344773	0.698037	-15.180172	0.015256	356.933436	343.784394	-1.083988	-3.809960	50.741464	3.288364	17.960412	-9.272725	6.127405	
0.587701	37.886644	-4.525685	-358.632214	-353.111099	-11.190085	-4.759311	0.013150	5.420696	-3.853936	36.732732	1.480735	5.580404	-27.974772	15.922004	16.793058	24.512694	5.847319	32.467583	0.023033	16.787537	-355.903444	337.598319	-25.670174	-4.697560	-8.859621	59.867488	343.240219	-335.588167	-5.656813	-26.387219	-19.221743	74.106792	-41.644482	-1.129437	8.136899	209.798407	182.028471	100.771351	-5.506144	-5.483161	16.154022	-349.982080	-328.326091	-3.135089	3.040256	-15.378022	0.189990	356.594140	340.713677	-1.302099	-3.028283	55.325979	3.163829	19.239900	-8.057533	6.521019	
0.799363	37.900952	-4.534070	-359.174831	-352.593889	-10.968522	-4.835485	0.094844	5.409681	-2.705188	36.435199	0.989924	5.055468	-27.857226	15.723527	17.164878	24.542291	5.232963	27.574424	-3.383288	14.291019	-356.051195	337.509854	-27.098553	-5.805361	-7.928897	59.686631	344.783568	-335.544235	-5.589631	-23.360769	-19.155617	75.411638	-43.629164	-2.698275	13.041048	210.283036	183.869807	100.970008	-5.387229	-5.551535	16.184058	-349.904134	-329.218032	-3.016830	4.549336	-15.609900	0.050021	355.962293	335.968308	-1.742305	-2.575090	61.780623	3.335496	23.355314	-4.927192	8.121639	
1.009638	37.871159	-4.548258	-359.823098	-351.753394	-11.130743	-4.634279	-0.257743	5.430962	-1.903652	36.035964	0.649735	4.847141	-27.843450	15.989201	17.480588	24.563257	4.760322	22.140799	-6.486212	11.618734	-355.975352	336.212719	-30.602529	-7.203659	-6.359696	59.573072	345.584913	-335.502107	-5.112108	-20.468929	-19.169122	76.625875	-45.001735	-4.333587	16.998824	210.546586	185.186190	101.162243	-4.900826	-6.103234	16.284226	-349.825832	-329.570661	-2.984413	-355.552181	344.094266	-0.376215	355.688211	329.873047	-2.001570	-3.256281	69.651481	4.514579	26.822847	-1.400565	9.183512	
1.203790	37.819352	-4.518123	359.400856	-351.207935	-11.664873	-4.205859	-0.433171	5.514900	-1.709309	35.553948	0.560419	5.094913	-27.914578	16.698501	17.333508	24.575479	4.538463	17.062531	-9.079887	9.176845	-356.571874	333.247379	-37.478845	-8.602866	-4.159208	59.649434	345.640183	-335.469513	-4.368124	-17.718769	-19.321140	77.732298	-46.039370	-6.206436	20.802321	210.662166	186.139493	101.337014	-4.080363	-6.388511	16.526487	-350.011969	-329.483371	-2.938799	-356.850327	343.870044	-0.824288	356.044064	323.801419	-1.752968	-6.185236	77.990834	7.908796	26.347755	0.300593	8.749952	
1.396354	37.827748	-4.383497	358.978914	-352.023050	-11.729251	-4.502715	0.597391	5.508583	-1.299350	35.233164	0.392697	5.013607	-28.113463	16.747027	17.212018	24.618660	3.609199	12.950454	-11.489103	7.223381	180.849484	211.491693	130.631667	-9.836763	-0.929518	60.006379	346.166463	-335.455497	-4.337652	-15.974828	-19.510233	78.403090	-46.868719	-8.809637	24.853886	210.810463	186.883505	101.494163	-4.130465	-5.085393	16.616320	-350.363177	-330.155762	-2.721039	-356.750278	343.897611	-0.793075	355.753753	319.735899	-1.964315	-20.412395	85.629683	22.586972	21.582576	-0.546142	7.181664	
1.546591	37.904619	-4.159113	358.962986	-353.099843	-10.887098	-5.546465	1.586813	5.370899	359.838890	-324.631451	-0.053630	4.228477	-27.984855	15.700979	17.695080	24.682274	1.777398	10.102900	-14.315665	5.869596	173.715598	-142.796179	111.333235	-11.255265	2.289314	60.261938	347.979660	-335.479130	-5.860890	-15.761288	-19.213798	78.556995	-48.097525	-12.461658	28.349997	211.454004	187.469385	101.582908	-4.952141	-3.438473	16.507844	-350.373887	-331.000711	-2.585605	-357.493020	344.319990	-1.199942	354.803947	316.966176	-2.751420	-319.085010	-267.233931	-38.373347	17.426220	-1.783838	6.008720	
1.612841	37.940898	-3.902230	358.448400	-353.339282	-10.142464	-5.920018	1.547584	5.299267	-359.230866	-324.524818	-0.421997	3.506070	-27.633251	14.738959	18.672840	24.710586	0.443954	7.382196	-17.455325	4.593253	162.099127	-138.991054	88.201031	-13.197578	3.507327	59.960549	349.231251	-335.538716	-7.533006	-15.500544	-18.686695	78.782678	-49.378923	-16.195970	31.345052	211.492430	187.688129	101.634940	-4.836857	-2.633516	16.604809	-350.082019	-330.961124	-2.678260	359.590380	345.077485	-2.410830	355.033032	314.314095	-2.538053	-345.695836	-263.799821	-11.434772	15.881742	-2.255277	5.300303	
1.661665	37.999778	-3.610432	357.902312	-353.720051	-9.766060	-6.144295	1.572490	5.260165	-358.745404	-324.586017	-0.612409	2.793330	-27.665834	13.976440	-340.846538	-335.277257	-0.318332	5.263102	-20.554516	3.600583	148.264483	-138.055044	65.185903	-14.762893	3.286436	59.267285	350.097537	-335.585927	-8.630134	-15.744585	-18.271903	78.778225	-50.504494	-19.446129	32.737813	211.539627	187.440835	101.593891	-4.555275	-1.655939	16.750458	-349.787911	-330.778266	-2.796020	357.817290	345.802359	-3.266979	355.627231	312.572424	-1.987623	-352.083155	-262.606450	-4.877121	16.468646	-2.219937	4.915208	
1.728621	38.083839	-3.305562	357.630498	-354.314168	-9.657629	-6.555927	1.841549	5.209233	-358.520171	-324.924466	-0.690916	2.251120	-28.015977	13.525822	-340.984645	-335.269607	-0.659238	3.789971	-23.404534	2.899725	135.120194	-139.419047	45.980453	-16.358752	2.760122	58.523259	351.038410	-335.601882	-9.188785	-16.842824	-18.101379	78.368741	-51.440687	-21.847922	32.267640	211.686954	186.853726	101.479280	-4.588722	-0.459015	16.822311	-349.561531	-330.780588	-2.863597	357.229812	346.191407	-3.686703	356.094143	311.734852	-1.551306	-354.761600	-263.919868	-2.204609	17.739462	-2.183271	4.588801	
1.813915	38.153466	-3.016046	357.529876	-354.684228	-9.624482	-7.025733	2.014407	5.142877	-358.319719	-325.609370	-0.745623	2.163805	-28.319970	13.529222	-341.307822	-335.264361	-0.794321	2.638436	-25.991345	2.340658	124.648381	-141.977800	33.846448	-17.611221	2.501506	58.146451	352.223092	-335.609313	-9.663779	-18.579120	-18.236021	77.622632	-52.116534	-23.357587	30.704910	211.832164	185.992056	101.321742	-4.811094	0.451387	16.830216	-349.415229	-330.852496	-2.895100	356.652087	346.168184	-3.928154	356.544525	311.495686	-1.138487	2.225647	92.367487	0.675783	18.644673	-2.513501	4.412529	
1.878297	38.145307	-2.762364	356.839152	-354.214502	-9.679014	-6.620152	1.559614	5.172057	-358.243603	-326.628243	-0.738389	2.804317	-28.320646	14.124791	-341.156574	-335.264962	-0.839194	0.876710	-28.444616	1.510746	117.199404	-144.510611	26.826334	-15.316031	0.944830	57.859897	352.964277	-335.664146	-10.635218	-19.728246	-18.923148	76.990109	-52.177934	-24.309418	29.959237	211.936557	184.513088	101.097104	-4.147900	0.389254	16.972842	-349.491809	-330.369903	-2.955054	355.377000	345.838723	-4.078230	-1.895062	-48.277046	0.263857	-346.387351	-273.884322	-10.803153	20.332691	-2.903542	4.885544	
1.886632	38.168879	-2.243353	357.383491	-356.047342	-9.976024	-7.744365	2.612349	5.084093	-358.629427	-326.475110	-0.603645	2.718245	-28.998370	14.309671	-342.185037	-335.263268	-0.431137	2.545595	-29.783876	2.204132	110.117659	-146.820431	21.692048	-13.456804	0.417799	57.827044	353.118366	-335.643874	-10.403280	-19.993146	-19.332761	76.787771	-51.871112	-24.318828	31.446446	211.818941	184.880525	101.158972	-5.251232	3.848362	16.947659	-350.178161	-332.057506	-2.473578	357.710685	345.614502	-3.380961	-1.551443	-44.767220	0.430404	-357.561431	-280.833930	-0.096178	20.038743	-3.708775	5.715421	
1.860227	38.087223	-1.714788	357.625143	-356.917645	-10.326508	-8.155690	2.686795	5.026124	-359.510740	-326.225918	-0.287092	3.175713	-28.931287	14.792127	16.989871	24.715876	0.810401	3.749208	-29.948009	2.728006	104.752860	-148.066927	17.113655	-12.823683	0.680845	57.827378	352.168014	-335.630050	-9.943408	-19.223572	-19.545407	77.060111	-51.197597	-23.837382	31.673769	212.438767	184.777785	101.096024	-5.740178	6.068660	16.996965	-350.590677	-332.852103	-2.236692	356.768419	345.402302	-3.287018	-0.623933	-40.895634	1.055735	-0.025275	70.588999	1.776880	20.230378	-2.970431	6.207601	
1.854116	37.968964	-1.257070	358.117299	-356.591708	-10.268177	-8.435592	1.731275	4.864329	-0.536686	34.083114	0.090695	3.815659	-28.689854	15.140120	15.958305	24.689035	2.002406	5.199277	-29.866938	3.368095	101.951649	-148.044455	15.910355	-13.187124	0.972851	57.862868	351.188564	-335.615133	-9.432515	-18.646655	-19.531600	77.302187	-50.510685	-23.073661	30.890906	212.887442	184.364750	100.999302	-6.157175	6.247652	16.956713	-350.542073	-332.271946	-2.339589	354.774086	345.267665	-3.766357	0.094579	-37.286569	1.463935	-1.947666	60.366180	2.750797	20.999588	-0.498042	6.101643	
1.900752	37.817085	-0.862111	359.321107	-355.259439	-9.582469	-9.100165	-0.041839	4.505245	-1.725590	34.271699	0.538088	4.415383	-28.598753	15.131920	14.560926	24.671484	2.783624	7.133586	-29.673599	4.225604	101.718487	-146.602247	17.941455	-13.494293	0.828992	57.945575	350.462679	-335.611799	-9.149831	-18.538016	-19.233940	77.414059	-50.080438	-22.342055	29.606188	212.925527	183.984732	100.940173	-7.192265	4.606439	16.707648	-349.947765	-330.761573	-2.750803	353.438920	344.854712	-4.562130	-0.184364	-34.957020	1.131604	-3.721560	50.384136	3.199616	20.864359	2.974693	5.882634	
1.985430	37.625693	-0.474308	-358.868675	-353.670054	-8.641302	-10.135956	-1.832209	4.009232	-3.551269	34.047287	1.213457	5.023089	-28.761052	15.085196	12.505384	24.656834	3.453786	9.727019	-28.932062	5.388059	103.750311	-143.791980	22.086932	-12.819552	0.089052	58.079105	349.497819	-335.618220	-8.921290	-18.381488	-18.760511	77.585592	-50.084847	-21.743951	28.600325	212.625163	183.996398	100.961757	-8.988605	2.536339	16.221537	-349.193767	-329.314092	-3.232640	353.500911	343.841767	-5.136919	-1.394428	-34.401053	0.187553	-5.134795	43.318418	3.303724	18.512239	5.941988	6.534519	
2.024389	37.415652	-0.037546	-357.596375	-353.036213	-8.494790	-10.400336	-2.277638	3.873456	-6.702788	32.998627	2.282566	5.964225	-29.076579	15.904717	9.319085	24.609434	4.782987	13.164196	-27.052832	6.947134	107.909602	-139.802152	27.890575	-11.007355	-0.975753	58.362961	347.258747	-335.606964	-7.906449	-17.185468	-18.480408	78.141815	-50.637208	-20.975638	28.818555	211.999736	184.606566	101.089980	-10.240256	2.130201	15.959519	-349.244119	-328.711451	-3.321134	354.568224	342.313663	-4.894905	-1.531135	-34.846525	0.097489	-6.154514	40.486959	3.479422	15.222767	6.889737	8.233222	
2.035342	37.221996	0.396690	-356.898029	-352.871004	-9.041473	-10.069390	-1.660478	4.052108	-9.834477	31.275230	3.135481	6.877624	-29.341884	17.283184	6.523625	24.596316	5.096718	17.291009	-24.186070	8.827897	114.776627	-134.857246	40.326839	-9.069879	-2.233671	58.942810	344.838592	-335.600161	-6.721308	-16.342405	-18.436075	78.497094	-52.889930	-19.457258	30.123316	210.932341	188.225214	101.672738	-10.650808	2.374534	15.928240	-349.968775	-327.937235	-3.202096	354.890445	341.209221	-4.534873	-0.783100	-36.233473	0.724930	-6.527372	39.235802	3.491822	15.666874	6.007599	9.733623	
1.998226	36.975535	0.833248	-355.970107	-352.045398	-9.069210	-10.401432	-1.649768	3.975958	-11.053281	30.141894	3.335697	7.005791	-29.541124	17.791259	6.692786	24.660394	3.616486	21.877256	-21.756396	10.894693	117.736475	-129.753319	48.398255	-9.173369	-1.872582	59.160317	343.300680	-335.648327	-6.850627	-17.007266	-18.176014	78.284272	-55.516432	-15.575848	28.073653	208.646864	192.540992	102.402619	-11.211766	1.401542	15.681325	-349.802555	-326.010657	-3.572195	353.202077	340.559260	-5.211188	-0.716794	-39.067499	0.897530	-6.108561	37.616071	3.090544	17.914421	3.491344	9.317214	
1.886487	36.712423	1.342062	-354.837251	-351.008548	-8.308157	-11.456431	-2.188883	3.630922	-10.309697	30.113337	3.095952	6.240858	-29.801986	17.203723	9.574382	24.738154	1.201764	27.770739	-20.118118	13.482923	113.565962	-123.677005	52.672819	-8.294167	0.139089	59.622209	342.859204	-335.764878	-8.571881	-20.228962	-17.790431	77.036800	-57.120819	-9.246615	20.245819	206.846140	193.220828	102.347424	-12.066115	0.408810	15.354524	-348.878622	-324.244261	-4.234817	350.792605	340.234826	-6.744860	-1.653760	-42.585197	0.259401	-5.193872	35.981552	2.506427	19.937214	0.299046	7.933715	
1.696674	36.514264	2.048486	-353.897691	-350.611905	-7.242457	-12.597892	-2.912468	3.206592	-8.459774	31.078992	2.650793	4.985584	-29.878194	16.141142	-346.555675	-335.233544	-0.620668	35.694892	-19.089596	16.819906	102.707143	-115.274383	53.878026	-6.569684	3.849707	60.140354	343.383680	-335.948692	-11.266916	-26.979750	-17.916243	74.139365	-56.344852	-2.148448	6.599549	206.571129	189.042310	101.557732	-12.703145	0.685748	15.289043	-348.036268	-323.041410	-4.807937	348.882037	340.018337	-8.392892	356.996356	314.842206	-0.824140	-4.307930	35.001829	2.047552	21.450562	-2.276645	7.066821	
1.441701	36.453338	3.089050	-353.566536	-351.746372	-6.487338	-13.028465	-3.463807	2.979797	-6.621555	32.660058	2.217683	3.874878	-29.413300	15.494473	-343.757674	-335.252286	-0.392951	45.863561	-18.745001	20.789056	92.588041	-103.012200	57.218108	-5.278130	7.968355	60.040817	344.492493	-336.191327	-14.297169	-37.514762	-19.671083	69.179542	307.664333	-356.575152	-9.300784	205.666498	181.207127	100.974550	-12.308644	2.348461	15.662643	-347.882671	-320.511262	-5.345028	347.318825	340.107676	-9.620199	356.357242	315.023943	-1.386918	-3.867306	35.552121	1.923868	22.488658	-3.404215	7.647337	
1.144591	36.552317	4.562635	-353.968369	-355.014836	-6.160845	-12.354604	-3.570106	3.137221	-5.476814	34.453109	1.968225	3.387604	-28.139513	15.686482	17.171771	24.670571	2.268451	57.405327	-20.024820	24.756619	23.595246	-82.671351	0.931354	-5.007917	9.408501	58.959475	345.511530	-336.534148	-17.700621	-51.124893	-24.025465	62.356989	313.468354	-353.477497	-17.502499	-156.276404	175.572426	101.267852	-10.256235	3.451915	16.144151	-347.471084	-311.769768	-7.121904	344.020390	342.367676	-10.574231	356.879997	319.553588	-1.030195	-4.254430	38.291648	2.346118	21.455490	-3.647077	8.944127	
0.870043	36.587739	6.195783	-354.790615	-358.019054	-5.181627	-10.743177	-4.378765	3.428832	-4.124267	34.895637	1.480475	3.047031	-26.927875	15.393209	17.288762	24.493843	6.095956	70.312950	-24.195050	28.608504	35.379098	-58.778352	25.728834	-8.660954	6.985300	57.086586	345.715507	-337.126544	-22.214484	-66.493918	-30.229242	54.448235	319.648309	-351.224382	-16.665318	-155.920579	175.233648	101.675805	-6.215945	-3.328913	16.168775	-336.956855	-291.853401	-19.011981	344.353485	350.354981	-9.864640	357.003350	325.661881	-1.029491	-4.157652	40.936574	2.557719	16.598268	-2.265699	7.151345	
0.649552	36.344740	7.634632	-355.512047	359.574561	-4.988222	-8.777098	-4.696854	3.940253	-3.163291	33.124391	1.025337	3.157266	-27.037795	15.241756	18.563038	24.185836	10.288508	82.262420	-26.656679	31.666300	28.138567	-32.869786	37.497867	-13.667942	2.980976	54.148273	343.242377	-337.642988	-25.050953	-81.847275	-35.273124	46.778202	327.072779	-347.826172	-16.072215	-154.553680	176.336027	102.125430	-1.921261	-12.905202	16.820992	-105.335004	98.465452	108.166943	347.493541	357.294753	-8.146237	357.552497	329.297235	-0.675527	-3.849319	42.968234	2.593628	9.669742	0.644835	4.215585	
